2025;07;03;영보이스;츠르베나;패;승무;승;승패;패;승;패;패;패;승;승;승;패;승;무;무;30.09 %;32.30 %;37.62 %
2025;07;04;슈투트가;PSG;패;패승;무;무패;패;무;무;패;무;X;무;승;패;무;패;패;18.15 %;29.39 %;52.47 %
2025;07;05;S그라츠;라이프치;승;승무;승;패승;승;패;패;패;승;X;승;패;승;패;무;패;21.15 %;24.74 %;54.11 %
2025;07;06;인테르;AS모나코;승;패승;승;승무;패;승;승;무;승;X;무;패;승;승;승;승;71.59 %;19.95 %;8.46 %
2025;07;07;도르트문;SH도네츠;승;승무;승;승패;승;승;승;승;승;승;승;무;패;승;무;승;78.44 %;12.86 %;8.70 %
2025;07;08;바르셀로;아탈란타;무;패승;승;승무;패;승;승;무;승;X;패;패;승;승;승;무;63.47 %;20.76 %;15.77 %
2025;07;09;유벤투스;SL벤피카;패;승무;승;승패;승;승;승;승;승;패;승;무;패;승;승;승;42.57 %;36.36 %;21.06 %
2025;07;10;D자그레;AC밀란;승;승패;패;패승;무;패;패;패;패;패;무;무;승;패;무;패;9.35 %;15.54 %;75.12 %
2025;07;11;잘츠부르;AT마드;패;무패;패;패승;무;패;패;패;패;패;무;승;패;패;승;패;5.23 %;9.52 %;85.25 %
2025;07;12;릴OSC;페예노르;승;승무;무;무승;승;승;승;패;무;X;무;패;패;승;무;승;35.72 %;33.92 %;30.36 %
2025;07;13;A빌라;셀틱;승;승패;승;승무;승;승;승;승;승;X;무;무;패;승;무;승;72.70 %;18.12 %;9.18 %
2025;07;14;지로나;아스널;패;승무;패;패승;승;무;패;패;패;X;승;승;패;패;패;무;8.73 %;17.30 %;73.97 %
2025;06;01;마요르카;베티스;패;승패;승;승패;승;승;승;승;승;패;승;패;패;승;무;패;45.67 %;32.29 %;22.04 %
2025;06;02;본머스;노팅엄포;승;승무;무;승무;무;승;승;무;패;무;승;패;승;승;무;승;26.83 %;38.77 %;34.41 %
2025;06;03;브라이턴;에버턴;패;패승;승;무승;승;승;승;승;승;무;무;승;승;승;패;무;68.50 %;22.65 %;8.85 %
2025;06;04;사우샘프;뉴캐슬U;패;승무;패;패승;승;패;패;패;패;패;승;승;패;패;무;패;5.67 %;8.71 %;85.61 %
2025;06;05;AT마드;비야레알;무;패승;승;승무;패;승;승;승;승;승;승;패;패;승;무;무;66.41 %;22.70 %;10.88 %
2025;06;06;맨체스C;첼시;승;패승;승;승무;패;승;승;패;승;승;승;승;무;승;승;무;46.11 %;27.60 %;26.29 %
2025;06;07;세비야;에스파뇰;무;승패;승;승패;승;승;승;승;승;승;승;무;승;승;무;무;76.44 %;17.00 %;6.56 %
2025;06;08;라요;지로나;승;패승;패;패무;패;승;승;패;무;패;무;패;패;승;승;패;30.74 %;42.69 %;26.57 %
2025;06;09;크리스털;브렌트퍼;패;승패;승;승무;승;승;승;패;승;무;승;무;패;승;승;무;44.85 %;35.33 %;19.82 %
2025;06;10;토트넘;레스터C;패;승무;승;승패;무;승;승;승;승;승;승;무;승;승;무;패;82.20 %;10.38 %;7.41 %
2025;06;11;소시에다;헤타페;패;무패;승;승패;무;승;승;무;무;승;승;승;승;승;패;승;55.85 %;32.15 %;11.99 %
2025;06;12;A빌라;웨스트햄;무;승무;승;패승;승;승;승;승;승;패;승;패;승;승;패;승;73.74 %;17.27 %;8.99 %
2025;06;13;빌바오;레가네스;무;승패;승;승무;승;승;승;승;승;승;승;무;승;승;무;승;73.09 %;17.56 %;9.34 %
2025;06;14;풀럼;맨체스U;패;승패;승;패승;승;승;승;승;승;패;승;승;승;승;승;승;39.47 %;31.86 %;28.66 %
2025;05;01;AS모나코;A빌라;승;패승;패;승패;패;승;패;패;패;X;무;패;승;승;패;승;25.94 %;33.42 %;40.64 %
2025;05;02;슬로반브;슈투트가;패;승무;패;패승;무;패;패;패;승;X;패;패;승;패;승;무;4.80 %;8.58 %;86.63 %
2025;05;03;클뤼브뤼;유벤투스;무;패승;승;패승;승;패;패;패;승;X;승;무;승;패;승;패;19.34 %;36.38 %;44.28 %
2025;05;04;AT마드;레버쿠젠;승;패승;승;승무;패;승;승;패;패;승;승;승;패;승;패;무;39.63 %;36.07 %;24.31 %
2025;05;05;SL벤피카;바르셀로;패;패승;패;승패;패;패;패;패;패;패;승;패;패;패;패;패;15.59 %;19.25 %;65.16 %
2025;05;06;볼로냐;도르트문;승;승무;패;패승;승;패;패;패;패;X;승;승;패;패;패;패;25.58 %;26.06 %;48.36 %
2025;05;07;츠르베나;PSV;패;승패;패;승패;승;패;패;패;패;X;승;무;승;패;승;무;18.94 %;18.23 %;62.83 %
2025;05;08;라이프치;스포르CP;승;승패;패;승패;승;패;패;패;패;X;승;패;패;패;패;패;35.33 %;24.93 %;39.74 %
2025;05;09;SH도네츠;브레스투;승;승패;패;승패;승;패;승;패;패;X;승;무;승;패;패;승;21.51 %;25.96 %;52.53 %
2025;05;10;PSG;맨체스C;승;승무;패;승패;무;승;패;패;패;패;승;무;승;승;패;승;33.25 %;27.69 %;39.06 %
2025;05;11;스파프라;인테르;패;무패;승;승패;무;패;패;패;무;승;무;승;승;패;승;무;4.01 %;8.77 %;87.22 %
2025;05;12;셀틱;영보이스;승;무승;승;승패;무;승;승;승;승;X;무;패;승;승;패;승;87.58 %;8.51 %;3.90 %
2025;05;13;페예노르;바이뮌헨;승;승패;패;승패;승;패;패;패;패;X;무;무;패;패;무;승;5.30 %;12.69 %;82.01 %
2025;05;14;AC밀란;지로나;승;승패;승;승패;승;무;승;승;승;X;승;승;승;승;승;승;82.23 %;13.14 %;4.63 %
2025;04;01;슈투트가;프라이부;승;승패;승;승패;승;승;승;승;승;승;승;패;승;승;무;승;66.08 %;20.44 %;13.48 %
2025;04;02;하이덴하;장크트파;패;승패;승;승패;무;승;승;무;패;승;패;패;승;승;무;승;46.65 %;31.26 %;22.09 %
2025;04;03;VfL보훔;라이프치;무;패승;패;패승;승;패;패;패;패;패;승;무;패;패;무;패;15.89 %;22.19 %;61.93 %
2025;04;04;홀슈타인;호펜하임;패;승패;승;패승;승;패;패;무;승;패;승;승;승;패;승;무;44.62 %;30.33 %;25.05 %
